chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
2R	Acp53C14b	-	-	Acp53C14b	Acp53C14b	TSS11636	2R:12636410-12636952	-	-	5,97	2,86	9,09	OK	21,10	13,53	3,76
X	CG15602	-	-	CG15602	CG15602	TSS11185	X:15693628-15694995	-	-	13,18	10,68	15,69	OK	13,87	13,53	3,76
2R	CG8060	-	-	CG8060	CG8060	TSS8777	2R:12203816-12208222	-	-	13,64	12,29	14,99	OK	13,40	13,52	3,76
3L	CG42348	-	-	CG42348	CG42348	TSS12585,TSS656	3L:20142713-20190804	-	-	13,85	12,65	15,06	OK	13,19	13,52	3,76
2L	aru	-	-	aru	aru	TSS13725,TSS4083,TSS4305	2L:861848-868352	-	-	13,25	11,77	14,73	OK	13,79	13,52	3,76
2L	Plc21C	-	-	Plc21C	Plc21C	TSS3756,TSS5645,TSS7397	2L:305940-346549	-	-	15,07	13,71	16,43	OK	11,96	13,52	3,76
2L	mdy	-	-	mdy	mdy	TSS11848,TSS16742	2L:16816664-16826991	-	-	12,71	10,62	14,80	OK	14,31	13,51	3,76
X	CG15312	-	-	CG15312	CG15312	TSS9376	X:9951126-9964899	-	-	15,29	13,24	17,33	OK	11,67	13,48	3,75
X	CG17446	-	-	CG17446	CG17446	TSS16502	X:9164633-9166922	-	-	12,98	11,21	14,75	OK	13,95	13,47	3,75
2R	arr	-	-	arr	arr	TSS12430	2R:9341158-9370723	-	-	14,14	12,97	15,30	OK	12,76	13,45	3,75
2R	CG15706	-	-	CG15706	CG15706	TSS2817	2R:12110718-12118189	-	-	13,35	11,30	15,40	OK	13,54	13,45	3,75
X	CG2061	-	-	CG2061	CG2061	TSS1365,TSS9809	X:10986525-10988697	-	-	15,00	12,68	17,32	OK	11,88	13,44	3,75
3R	CG18048	-	-	CG18048	CG18048	TSS251	3R:2171837-2173247	-	-	14,11	11,80	16,43	OK	12,77	13,44	3,75
3L	CG18769	-	-	CG18769	CG18769	TSS4924,TSS6538	3L:6543838-6587045	-	-	11,99	10,56	13,42	OK	14,85	13,42	3,75
X	CG3021	-	-	CG3021	CG3021	TSS14763	X:920866-922323	-	-	13,97	11,53	16,40	OK	12,84	13,40	3,74
X	Wnt5	-	-	Wnt5	Wnt5	TSS13184	X:18395588-18399436	-	-	14,26	12,90	15,61	OK	12,53	13,39	3,74
X	cactin	-	-	cactin	cactin	TSS13354	X:20295006-20297429	-	-	14,12	12,48	15,76	OK	12,66	13,39	3,74
3L	CG9238	-	-	CG9238	CG9238	TSS8668	3L:14534632-14544071	-	-	14,07	12,10	16,05	OK	12,70	13,38	3,74
2L	CG15841	-	-	CG15841	CG15841	TSS6902	2L:11591337-11591678	-	-	4,15	0,00	8,31	OK	22,60	13,38	3,74
3L	CG32365	-	-	CG32365	CG32365	TSS1905	3L:7862143-7887914	-	-	14,60	12,83	16,37	OK	12,15	13,38	3,74
2L	CG4935	-	-	CG4935	CG4935	TSS9820	2L:16262122-16263483	-	-	14,71	11,95	17,48	OK	12,02	13,37	3,74
2R	shark	-	-	shark	shark	TSS11576	2R:12086927-12090388	-	-	14,09	12,51	15,67	OK	12,64	13,37	3,74
2R	CG34123	-	-	CG34123	CG34123	TSS453,TSS6113,TSS6509	2R:11150308-11180386	-	-	12,88	11,75	14,01	OK	13,85	13,36	3,74
3L	CG17029	-	-	CG17029	CG17029	TSS8900	3L:15970123-15971535	-	-	8,28	6,15	10,42	OK	18,44	13,36	3,74
2L	snRNA:U2:38ABa	-	-	snRNA:U2:38ABa	snRNA:U2:38ABa	TSS16387	2L:19815613-19815805	-	-	11,09	0,00	26,79	OK	15,60	13,34	3,74
X	CG2662	-	-	CG2662	CG2662	TSS16381	X:2592736-2594951	-	-	11,92	9,99	13,86	OK	14,75	13,34	3,74
3L	CG8270	-	-	CG8270	CG8270	TSS7128	3L:6481775-6484310	-	-	12,45	10,50	14,39	OK	14,22	13,33	3,74
3L	CG7841	-	-	CG7841	CG7841	TSS2917	3L:15498538-15501388	-	-	14,28	11,88	16,68	OK	12,38	13,33	3,74
2R	sei	-	-	sei	sei	TSS3399	2R:19936727-19940562	-	-	12,08	10,41	13,75	OK	14,58	13,33	3,74
2R	CG15072	-	-	CG15072	CG15072	TSS15223,TSS15787,TSS3678	2R:14575636-14593310	-	-	13,79	12,55	15,03	OK	12,86	13,32	3,74
2R	Wnt2	-	-	Wnt2	Wnt2	TSS5908	2R:5381673-5390695	-	-	13,00	11,09	14,91	OK	13,64	13,32	3,74
2L	Pez	-	-	Pez	Pez	TSS4414	2L:6332875-6338493	-	-	12,90	11,67	14,13	OK	13,74	13,32	3,74
X	CG1575	-	-	CG1575	CG1575	TSS6333	X:8011095-8013166	-	-	13,81	11,70	15,91	OK	12,82	13,32	3,74
X	SP71	-	-	SP71	SP71	TSS14008	X:72457-96056	-	-	14,61	12,76	16,46	OK	12,00	13,30	3,73
3R	CG6912	-	-	CG6912	CG6912	TSS4612	3R:10960859-10962702	-	-	13,10	10,97	15,24	OK	13,50	13,30	3,73
3L	CrebA	-	-	CrebA	CrebA	TSS204	3L:15528513-15546314	-	-	10,82	9,57	12,06	OK	15,76	13,29	3,73
3R	CG31125	-	-	CG31125	CG31125	TSS13216	3R:20479088-20480543	-	-	12,77	10,63	14,90	OK	13,80	13,28	3,73
X	CG12056	-	-	CG12056	CG12056	TSS9516	X:9086701-9087660	-	-	12,23	9,28	15,18	OK	14,34	13,28	3,73
X	CG42248	-	-	CG42248	CG42248	TSS1824,TSS6845	X:702249-778497	-	-	13,84	12,75	14,93	OK	12,71	13,28	3,73
X	CG4542	-	-	CG4542	CG4542	TSS10514	X:6715051-6716873	-	-	13,51	10,85	16,16	OK	13,04	13,28	3,73
2L	CG6734	-	-	CG6734	CG6734	TSS10457	2L:12014303-12020938	-	-	13,53	12,43	14,63	OK	13,01	13,27	3,73
X	CG1702	-	-	CG1702	CG1702	TSS8590,TSS94	X:20338706-20340823	-	-	10,82	7,85	13,80	OK	15,69	13,25	3,73
X	Ucp4A	-	-	Ucp4A	Ucp4A	TSS6006	X:17739020-17741977	-	-	12,60	10,51	14,70	OK	13,90	13,25	3,73
3L	h	-	-	h	h	TSS5862,TSS9706	3L:8668858-8672339	-	-	13,97	12,00	15,95	OK	12,53	13,25	3,73
X	mei-41	-	-	mei-41	mei-41	TSS8532	X:16285793-16293601	-	-	14,14	13,08	15,20	OK	12,36	13,25	3,73
X	mal	-	-	mal	mal	TSS6529	X:20300707-20304237	-	-	13,39	11,84	14,94	OK	13,11	13,25	3,73
2L	CG33090	-	-	CG33090	CG33090	TSS17098	2L:14334159-14345802	-	-	12,73	11,33	14,14	OK	13,75	13,24	3,73
3L	CG42303	-	-	CG42303	CG42303	TSS10312	3L:2652133-2655455	-	-	13,31	11,75	14,87	OK	13,17	13,24	3,73
X	CG1434	-	-	CG1434	CG1434	TSS8174	X:14132021-14134188	-	-	13,48	11,49	15,48	OK	12,96	13,22	3,72
3R	CG11900	-	-	CG11900	CG11900	TSS11927	3R:25027477-25028247	-	-	13,91	10,08	17,74	OK	12,52	13,21	3,72
3L	CG1308	-	-	CG1308	CG1308	TSS16159	3L:4193992-4200926	-	-	14,42	13,10	15,75	OK	11,98	13,20	3,72
2R	CG8323	-	-	CG8323	CG8323	TSS9042	2R:10052559-10054496	-	-	14,02	11,44	16,60	OK	12,38	13,20	3,72
2R	cid	-	-	cid	cid	TSS7900	2R:9373105-9374136	-	-	11,87	9,34	14,40	OK	14,47	13,17	3,72
2R	CG5742	-	-	CG5742	CG5742	TSS8039	2R:14035968-14038892	-	-	13,10	11,50	14,70	OK	13,23	13,17	3,72
3R	pug	-	-	pug	pug	TSS10524,TSS11347,TSS14305,TSS16264	3R:6522239-6529011	-	-	12,82	11,30	14,35	OK	13,50	13,16	3,72
2R	EfSec	-	-	EfSec	EfSec	TSS12747	2R:17272059-17273720	-	-	13,15	10,97	15,33	OK	13,11	13,13	3,71
2L	iHog	-	-	iHog	iHog	TSS3115	2L:6945457-6948778	-	-	13,45	11,98	14,92	OK	12,81	13,13	3,71
3R	CG33967	-	-	CG33967	CG33967	TSS7229	3R:10524251-10549978	-	-	14,15	12,96	15,35	OK	12,08	13,12	3,71
X	CG15376	-	-	CG15376	CG15376	TSS15332	X:3982069-3984759	-	-	15,18	12,45	17,91	OK	11,03	13,11	3,71
3R	CG31145	-	-	CG31145	CG31145	TSS6133	3R:19431472-19495378	-	-	11,32	9,87	12,77	OK	14,85	13,09	3,71
2L	cenG1A	-	-	cenG1A	cenG1A	TSS17891,TSS1849,TSS9541	2L:13835566-13898715	-	-	12,93	11,58	14,29	OK	13,23	13,08	3,71
3L	CG6680	-	-	CG6680	CG6680	TSS5740	3L:20310327-20313042	-	-	12,56	10,58	14,53	OK	13,60	13,08	3,71
2L	grk	-	-	grk	grk	TSS7735	2L:8431085-8433598	-	-	14,32	11,96	16,68	OK	11,82	13,07	3,71
X	CG12236	-	-	CG12236	CG12236	TSS7376	X:5802157-5807112	-	-	14,50	12,87	16,12	OK	11,63	13,06	3,71
3R	CG4721	-	-	CG4721	CG4721	TSS12004	3R:18589681-18591891	-	-	12,07	10,31	13,84	OK	14,05	13,06	3,71
3L	CG18234	-	-	CG18234	CG18234	TSS11372	3L:18596524-18598515	-	-	12,78	10,50	15,06	OK	13,34	13,06	3,71
3R	CG31278	-	-	CG31278	CG31278	TSS11573	3R:6533119-6534048	-	-	13,42	10,11	16,73	OK	12,70	13,06	3,71
3R	timeout	-	-	timeout	timeout	TSS7499	3R:8914372-8989598	-	-	13,06	11,85	14,26	OK	13,04	13,05	3,71
3L	Hip1	-	-	Hip1	Hip1	TSS10313,TSS1748	3L:12761531-12766669	-	-	13,00	11,58	14,42	OK	13,08	13,04	3,71
2R	CG1663	-	-	CG1663	CG1663	TSS5964	2R:5724534-5725986	-	-	13,47	11,14	15,80	OK	12,61	13,04	3,71
2R	CG11163	-	-	CG11163	CG11163	TSS7518	2R:1662278-1670360	-	-	13,19	11,26	15,12	OK	12,88	13,04	3,70
X	vfl	-	-	vfl	vfl	TSS14459,TSS6491	X:19670019-19676961	-	-	14,57	13,48	15,66	OK	11,50	13,03	3,70
3R	CG6345	-	-	CG6345	CG6345	TSS18028	3R:6239939-6241766	-	-	13,27	11,19	15,34	OK	12,79	13,03	3,70
3R	CG11882	-	-	CG11882	CG11882	TSS12010	3R:24972737-24973894	-	-	13,91	11,13	16,69	OK	12,13	13,02	3,70
3L	fng	-	-	fng	fng	TSS7678	3L:20918982-20942609	-	-	11,61	9,59	13,63	OK	14,43	13,02	3,70
X	CG42569	-	-	CG42569	CG42569	TSS10050	X:9137857-9139958	-	-	13,31	11,48	15,14	OK	12,71	13,01	3,70
2L	CG6043	-	-	CG6043	CG6043	TSS16805,TSS2282,TSS446,TSS5742	2L:13261009-13284043	-	-	11,27	10,03	12,52	OK	14,68	12,98	3,70
X	Tango13	-	-	Tango13	Tango13	TSS12029,TSS8796	X:13457856-13484624	-	-	13,52	12,08	14,96	OK	12,40	12,96	3,70
3L	CG13876	-	-	CG13876	CG13876	TSS13994	3L:206133-207527	-	-	12,03	9,70	14,35	OK	13,88	12,96	3,70
2R	imd	-	-	imd	imd	TSS16237	2R:14297295-14299024	-	-	11,31	9,12	13,51	OK	14,56	12,94	3,69
X	LIMK1	-	-	LIMK1	LIMK1	TSS2005,TSS8913,TSS9690	X:12478417-12486226	-	-	13,30	12,07	14,53	OK	12,57	12,93	3,69
2L	CG6448	-	-	CG6448	CG6448	TSS13426,TSS15887,TSS8240	2L:22134350-22164838	-	-	16,36	14,26	18,45	OK	9,48	12,92	3,69
3R	CG31217	-	-	CG31217	CG31217	TSS16893	3R:12478167-12481489	-	-	12,23	10,62	13,84	OK	13,59	12,91	3,69
3R	CG17806	-	-	CG17806	CG17806	TSS14176	3R:13627261-13628951	-	-	13,18	11,16	15,20	OK	12,60	12,89	3,69
3R	Ama	-	-	Ama	Ama	TSS12589,TSS16912	3R:2588314-2590983	-	-	11,68	9,48	13,89	OK	14,07	12,88	3,69
3L	CG7081	-	-	CG7081	CG7081	TSS12209	3L:8332152-8333376	-	-	13,63	10,77	16,49	OK	12,11	12,87	3,69
3L	Surf1	-	-	Surf1	Surf1	TSS8576	3L:6951445-6952686	-	-	13,73	10,89	16,57	OK	12,01	12,87	3,69
X	tty	-	-	tty	tty	TSS4327	X:21202368-21209988	-	-	14,75	13,41	16,09	OK	10,99	12,87	3,69
3L	CG12022	-	-	CG12022	CG12022	TSS8703	3L:1803118-1806819	-	-	12,65	10,43	14,86	OK	13,08	12,86	3,69
3L	Cyp4d8	-	-	Cyp4d8	Cyp4d8	TSS15478	3L:7486648-7489279	-	-	11,89	9,85	13,93	OK	13,83	12,86	3,68
3L	LanA	-	-	LanA	LanA	TSS8562	3L:6196930-6211084	-	-	12,20	11,48	12,91	OK	13,52	12,86	3,68
2R	Taz	-	-	Taz	Taz	TSS1462,TSS14980,TSS4375	2R:8640530-8643915	-	-	13,18	10,92	15,43	OK	12,54	12,86	3,68
3L	Oat	-	-	Oat	Oat	TSS7497	3L:19640375-19642949	-	-	10,55	8,59	12,51	OK	15,16	12,86	3,68
2R	CG3271	-	-	CG3271	CG3271	TSS10919	2R:2561113-2562566	-	-	13,37	10,36	16,38	OK	12,34	12,85	3,68
X	CG15446	-	-	CG15446	CG15446	TSS12595	X:20970377-20973233	-	-	12,60	10,27	14,93	OK	13,09	12,85	3,68
2L	CG10338	-	-	CG10338	CG10338	TSS12671	2L:18695732-18698571	-	-	13,15	11,29	15,01	OK	12,54	12,84	3,68
X	Atg5	-	-	Atg5	Atg5	TSS1918	X:7208654-7217798	-	-	11,80	9,54	14,06	OK	13,85	12,83	3,68
X	CG8239	-	-	CG8239	CG8239	TSS12899	X:15643209-15645255	-	-	11,85	9,55	14,15	OK	13,80	12,83	3,68
2R	botv	-	-	botv	botv	TSS5607	2R:15017098-15021223	-	-	11,79	10,31	13,28	OK	13,86	12,82	3,68
X	cerv	-	-	cerv	cerv	TSS12990,TSS1834	X:15471017-15472017	-	-	12,71	9,79	15,63	OK	12,92	12,81	3,68
2R	CG30183	-	-	CG30183	CG30183	TSS9395	2R:19578313-19585198	-	-	12,28	11,02	13,54	OK	13,33	12,81	3,68
X	nmdyn-D6	-	-	nmdyn-D6	nmdyn-D6	TSS3376	X:14477709-14478649	-	-	14,45	10,92	17,98	OK	11,16	12,80	3,68
2L	CG4839	-	-	CG4839	CG4839	TSS11330,TSS16724	2L:10144849-10155510	-	-	12,16	10,82	13,50	OK	13,44	12,80	3,68
2L	CG10495	-	-	CG10495	CG10495	TSS12341	2L:19063324-19064726	-	-	12,86	10,44	15,28	OK	12,73	12,80	3,68
2L	CG9008	-	-	CG9008	CG9008	TSS14151	2L:13774339-13780163	-	-	13,38	11,33	15,43	OK	12,19	12,79	3,68
X	CG1908	-	-	CG1908	CG1908	TSS9296	X:11043481-11046625	-	-	11,65	9,90	13,40	OK	13,88	12,76	3,67
X	CG11103	-	-	CG11103	CG11103	TSS3971	X:13676545-13677419	-	-	13,31	9,90	16,71	OK	12,19	12,75	3,67
3L	CG14182	-	-	CG14182	CG14182	TSS17768	3L:19971912-19972912	-	-	14,00	10,39	17,60	OK	11,47	12,73	3,67
3L	CG42526	-	-	CG42526	CG42526	TSS5617	3L:9426785-9428499	-	-	12,90	10,56	15,24	OK	12,54	12,72	3,67
3L	Papss	-	-	Papss	Papss	TSS5263,TSS6503,TSS9412	3L:19838396-19854025	-	-	12,72	10,97	14,48	OK	12,70	12,71	3,67
3R	CG1227	-	-	CG1227	CG1227	TSS7064	3R:3073872-3075457	-	-	12,66	10,40	14,91	OK	12,75	12,70	3,67
3R	CG31320	-	-	CG31320	CG31320	TSS16577	3R:10184077-10187461	-	-	11,93	10,40	13,46	OK	13,47	12,70	3,67
X	CG9609	-	-	CG9609	CG9609	TSS2094	X:16679397-16681011	-	-	12,47	10,40	14,53	OK	12,93	12,70	3,67
3L	CG32147	-	-	CG32147	CG32147	TSS8537	3L:15136160-15137125	-	-	12,27	9,31	15,24	OK	13,12	12,70	3,67
X	CG13760	-	-	CG13760	CG13760	TSS8642	X:2477777-2479732	-	-	13,20	10,96	15,44	OK	12,18	12,69	3,67
2L	CG12253	-	-	CG12253	CG12253	TSS13671	2L:10987816-10989241	-	-	12,94	10,33	15,55	OK	12,42	12,68	3,66
3R	CG8165	-	-	CG8165	CG8165	TSS339	3R:5341730-5346660	-	-	12,31	10,68	13,93	OK	13,01	12,66	3,66
3L	corn	-	-	corn	corn	TSS4035	3L:7136085-7150173	-	-	13,91	12,54	15,27	OK	11,37	12,64	3,66
2R	CG5335	-	-	CG5335	CG5335	TSS9894	2R:14509049-14510475	-	-	10,66	8,25	13,08	OK	14,60	12,63	3,66
X	Rcp	-	-	Rcp	Rcp	TSS14845,TSS1979	X:16778615-16779897	-	-	12,03	9,27	14,80	OK	13,22	12,63	3,66
3R	ECSIT	-	-	ECSIT	ECSIT	TSS17022	3R:1682306-1683636	-	-	11,69	9,55	13,82	OK	13,52	12,60	3,66
X	Rhp	-	-	Rhp	Rhp	TSS4250	X:15682925-15687780	-	-	13,56	11,81	15,31	OK	11,62	12,59	3,65
2R	CG7544	-	-	CG7544	CG7544	TSS13448	2R:11035381-11037214	-	-	11,16	9,16	13,16	OK	14,01	12,58	3,65
X	CG9213	-	-	CG9213	CG9213	TSS1595	X:15466102-15468618	-	-	12,81	11,12	14,49	OK	12,34	12,57	3,65
3L	CG11309	-	-	CG11309	CG11309	TSS18053	3L:21295375-21297562	-	-	11,54	9,33	13,74	OK	13,57	12,55	3,65
3R	CG6567	-	-	CG6567	CG6567	TSS1286	3R:6676814-6680144	-	-	12,75	10,93	14,58	OK	12,33	12,54	3,65
3R	CG6678	-	-	CG6678	CG6678	TSS15239	3R:17712762-17732904	-	-	12,63	10,93	14,34	OK	12,43	12,53	3,65
2R	Magi	-	-	Magi	Magi	TSS13295	2R:17016967-17030067	-	-	12,94	11,68	14,19	OK	12,12	12,53	3,65
3R	HtrA2	-	-	HtrA2	HtrA2	TSS496	3R:10335615-10337414	-	-	13,05	10,97	15,13	OK	11,97	12,51	3,65
X	Nf-YC	-	-	Nf-YC	Nf-YC	TSS15219	X:6712210-6714948	-	-	14,23	12,52	15,94	OK	10,79	12,51	3,64
3L	CG5027	-	-	CG5027	CG5027	TSS3610	3L:16222204-16224239	-	-	12,22	10,23	14,21	OK	12,75	12,48	3,64
X	CG3774	-	-	CG3774	CG3774	TSS12890	X:6113956-6116753	-	-	13,27	10,90	15,64	OK	11,70	12,48	3,64
3R	CG5270	-	-	CG5270	CG5270	TSS9488	3R:7247813-7255691	-	-	12,73	11,75	13,71	OK	12,23	12,48	3,64
2L	capu	-	-	capu	capu	TSS10426,TSS11206,TSS1539,TSS15460,TSS8244,TSS9284	2L:3872657-3902860	-	-	11,87	10,52	13,22	OK	13,08	12,48	3,64
3R	Itp-r83A	-	-	Itp-r83A	Itp-r83A	TSS10537,TSS9353	3R:1342861-1364584	-	-	12,80	11,81	13,79	OK	12,14	12,47	3,64
2L	neb	-	-	neb	neb	TSS3086	2L:20075756-20089698	-	-	12,80	11,37	14,22	OK	12,13	12,46	3,64
2L	CG3326	-	-	CG3326	CG3326	TSS11975	2L:3317475-3319872	-	-	14,50	12,27	16,72	OK	10,39	12,44	3,64
3R	CG1239	-	-	CG1239	CG1239	TSS14561	3R:1559262-1560424	-	-	10,77	8,31	13,22	OK	14,10	12,43	3,64
X	CG2974	-	-	CG2974	CG2974	TSS1223	X:9978929-9980204	-	-	11,89	9,22	14,56	OK	12,98	12,43	3,64
3R	CG7900	-	-	CG7900	CG7900	TSS15868	3R:3919845-3930805	-	-	12,95	10,96	14,94	OK	11,90	12,43	3,64
X	Tsp3A	-	-	Tsp3A	Tsp3A	TSS10802	X:2512373-2513771	-	-	11,35	8,84	13,86	OK	13,50	12,43	3,64
3L	ste14	-	-	ste14	ste14	TSS13501	3L:13011350-13012788	-	-	12,21	9,39	15,02	OK	12,65	12,43	3,64
X	pcx	-	-	pcx	pcx	TSS12861	X:2119743-2132089	-	-	12,67	11,78	13,56	OK	12,17	12,42	3,63
2L	Atac1	-	-	Atac1	Atac1	TSS10288	2L:6959098-6960285	-	-	12,43	10,08	14,78	OK	12,36	12,40	3,63
X	CG6999	-	-	CG6999	CG6999	TSS10431	X:8982399-8983347	-	-	16,02	12,77	19,27	OK	8,77	12,39	3,63
3L	CG12024	-	-	CG12024	CG12024	TSS17469	3L:1857166-1859047	-	-	12,48	10,47	14,48	OK	12,31	12,39	3,63
3R	CG11576	-	-	CG11576	CG11576	TSS13176	3R:27632587-27635907	-	-	11,39	9,57	13,21	OK	13,38	12,38	3,63
3L	CG17249	-	-	CG17249	CG17249	TSS10710	3L:1645930-1647464	-	-	11,59	9,57	13,61	OK	13,16	12,38	3,63
X	sl	-	-	sl	sl	TSS4319	X:16244341-16250520	-	-	12,77	11,61	13,93	OK	11,97	12,37	3,63
X	Arp8	-	-	Arp8	Arp8	TSS5054	X:17752411-17754840	-	-	13,31	11,39	15,23	OK	11,42	12,37	3,63
X	Yp3	-	-	Yp3	Yp3	TSS2191	X:13653577-13655200	-	-	12,81	10,57	15,05	OK	11,93	12,37	3,63
2R	cbs	-	-	cbs	cbs	TSS14290	2R:9338168-9340898	-	-	13,04	11,44	14,63	OK	11,67	12,35	3,63
X	CG12118	-	-	CG12118	CG12118	TSS14208	X:9088774-9090494	-	-	12,64	10,05	15,22	OK	12,07	12,35	3,63
3R	Sirt7	-	-	Sirt7	Sirt7	TSS17531	3R:24881653-24884926	-	-	13,81	12,31	15,32	OK	10,90	12,35	3,63
3R	CG1041	-	-	CG1041	CG1041	TSS16644,TSS8259	3R:2196747-2199747	-	-	12,72	10,84	14,60	OK	11,97	12,35	3,63
X	CG2889	-	-	CG2889	CG2889	TSS2362	X:10367970-10371235	-	-	12,98	11,15	14,81	OK	11,71	12,35	3,63
X	z	-	-	z	z	TSS10161,TSS6842	X:2341801-2344583	-	-	12,68	11,05	14,31	OK	11,98	12,33	3,62
3R	CG6908	-	-	CG6908	CG6908	TSS16360	3R:7514098-7515745	-	-	2,12	1,19	3,04	OK	22,55	12,33	3,62
3R	CG3534	-	-	CG3534	CG3534	TSS1790	3R:12822173-12825172	-	-	12,67	10,67	14,67	OK	11,98	12,32	3,62
2R	Rep	-	-	Rep	Rep	TSS9460	2R:15379595-15381630	-	-	11,43	9,55	13,31	OK	13,17	12,30	3,62
3R	CG14905	-	-	CG14905	CG14905	TSS6393	3R:12448597-12450342	-	-	14,03	11,94	16,11	OK	10,55	12,29	3,62
2L	CG3964	-	-	CG3964	CG3964	TSS1341	2L:3862680-3867507	-	-	13,26	11,74	14,79	OK	11,30	12,28	3,62
X	CG5877	-	-	CG5877	CG5877	TSS13824,TSS1666	X:15187065-15190836	-	-	10,81	9,40	12,23	OK	13,70	12,26	3,62
2L	CG31637	-	-	CG31637	CG31637	TSS8190	2L:6498641-6526996	-	-	12,35	10,73	13,98	OK	12,16	12,26	3,62
X	CG14435	-	-	CG14435	CG14435	TSS7401	X:6733454-6737953	-	-	11,82	10,28	13,36	OK	12,68	12,25	3,61
X	inaE	-	-	inaE	inaE	TSS17407	X:13677781-13705526	-	-	11,31	9,98	12,63	OK	13,18	12,24	3,61
X	Sclp	-	-	Sclp	Sclp	TSS13693,TSS14743	X:11815679-11818695	-	-	11,30	7,68	14,93	OK	13,14	12,22	3,61
X	CG32795	-	-	CG32795	CG32795	TSS1697,TSS4537	X:2676938-2683975	-	-	11,32	9,33	13,31	OK	13,09	12,21	3,61
3L	CG32100	-	-	CG32100	CG32100	TSS2232	3L:12260651-12262300	-	-	12,35	10,41	14,30	OK	12,04	12,20	3,61
3R	Prp18	-	-	Prp18	Prp18	TSS11647	3R:14855689-14856973	-	-	12,07	9,76	14,39	OK	12,32	12,20	3,61
3R	CG7352	-	-	CG7352	CG7352	TSS10973,TSS2248	3R:4173300-4175018	-	-	12,60	10,60	14,61	OK	11,78	12,19	3,61
3L	Ten-m	-	-	Ten-m	Ten-m	TSS12588	3L:22286131-22400987	-	-	12,47	11,56	13,38	OK	11,89	12,18	3,61
4	Asator	-	-	Asator	Asator	TSS10596,TSS420	4:491911-504406	-	-	11,69	10,46	12,92	OK	12,67	12,18	3,61
X	snoRNA:Psi28S-1135f	-	-	snoRNA:Psi28S-1135f	snoRNA:Psi28S-1135f	TSS1359	X:17039416-17039567	-	-	24,35	0,00	73,06	OK	0,00	12,18	3,61
2L	CG34406	-	-	CG34406	CG34406	TSS17785	2L:3169812-3172751	-	-	12,69	11,01	14,37	OK	11,65	12,17	3,61
3R	Smvt	-	-	Smvt	Smvt	TSS4490	3R:27585125-27587299	-	-	0,17	0,00	0,41	OK	24,17	12,17	3,61
X	CG12730	-	-	CG12730	CG12730	TSS16880	X:5411293-5412803	-	-	10,99	8,46	13,53	OK	13,30	12,15	3,60
2R	mam	-	-	mam	mam	TSS5707,TSS7017,TSS7269	2R:9878685-9947861	-	-	11,83	10,94	12,72	OK	12,46	12,14	3,60
2R	CG34371	-	-	CG34371	CG34371	TSS15222	2R:19050534-19091494	-	-	11,88	10,86	12,90	OK	12,41	12,14	3,60
3L	CG18869	-	-	CG18869	CG18869	TSS16542	3L:4059805-4061923	-	-	12,13	10,15	14,10	OK	12,14	12,13	3,60
2L	CG31955	-	-	CG31955	CG31955	TSS6164	2L:3712153-3712862	-	-	10,87	7,33	14,41	OK	13,39	12,13	3,60
2R	CG34229	-	-	CG34229	CG34229	TSS4247	2R:7729112-7729669	-	-	0,00	0,00	0,00	OK	24,24	12,12	3,60
3L	CG10222	-	-	CG10222	CG10222	TSS4844	3L:13404479-13405553	-	-	13,26	10,48	16,04	OK	10,93	12,10	3,60
3R	rtet	-	-	rtet	rtet	TSS5538	3R:16934169-16936554	-	-	11,16	9,04	13,27	OK	13,03	12,10	3,60
X	CG8105	-	-	CG8105	CG8105	TSS16787	X:15481765-15483399	-	-	9,72	7,98	11,46	OK	14,38	12,05	3,59
3L	CG14451	-	-	CG14451	CG14451	TSS13342	3L:22714329-22715191	-	-	12,57	9,69	15,45	OK	11,48	12,02	3,59
2L	CG12560	-	-	CG12560	CG12560	TSS10861	2L:8008320-8009477	-	-	11,00	8,26	13,74	OK	13,04	12,02	3,59
X	CG42271	-	-	CG42271	CG42271	TSS8467	X:14122091-14128085	-	-	10,48	8,68	12,28	OK	13,49	11,99	3,58
2R	Gpo-1	-	-	Gpo-1	Gpo-1	TSS12870,TSS1860,TSS2068,TSS9220	2R:11745255-11750251	-	-	10,53	8,90	12,15	OK	13,44	11,99	3,58
2L	Wwox	-	-	Wwox	Wwox	TSS3338	2L:7999669-8004267	-	-	11,65	9,37	13,93	OK	12,29	11,97	3,58
3R	by	-	-	by	by	TSS17298	3R:5353959-5358734	-	-	11,89	10,33	13,44	OK	12,04	11,96	3,58
2L	msl-2	-	-	msl-2	msl-2	TSS13985	2L:3462212-3466111	-	-	12,98	11,55	14,41	OK	10,94	11,96	3,58
2L	UK114	-	-	UK114	UK114	TSS7408	2L:15274229-15275060	-	-	9,12	5,53	12,71	OK	14,80	11,96	3,58
2L	CG31812	-	-	CG31812	CG31812	TSS16532	2L:16729777-16731199	-	-	12,30	9,58	15,01	OK	11,62	11,96	3,58
2L	CG31781	-	-	CG31781	CG31781	TSS1397,TSS8373	2L:16869486-16878300	-	-	9,88	8,42	11,34	OK	14,03	11,96	3,58
2R	CG7882	-	-	CG7882	CG7882	TSS13647	2R:1845359-1847322	-	-	0,24	0,00	0,58	OK	23,65	11,94	3,58
