chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
3L	CG6996	-	-	CG6996	CG6996	TSS57	3L:20200626-20202249	-	-	8,41	5,93	10,90	OK	6,70	7,55	2,92
3L	CG7017	-	-	CG7017	CG7017	TSS9309	3L:20203537-20205262	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG6933	-	-	CG6933	CG6933	TSS12676,TSS787,TSS788	3L:20211601-20213497	-	-	0,80	0,00	2,09	OK	0,75	0,78	-0,37
3L	CG17145	-	-	CG17145	CG17145	TSS11163	3L:20214915-20216068	-	-	0,48	0,00	1,16	OK	0,23	0,35	-1,50
3L	CG17147	-	-	CG17147	CG17147	TSS10029	3L:20216988-20218393	-	-	1,87	0,46	3,29	OK	2,01	1,94	0,96
3L	Su(var)3-3	-	-	Su(var)3-3	Su(var)3-3	TSS12447,TSS13103	3L:20219516-20223351	-	-	11,20	9,45	12,95	OK	10,26	10,73	3,42
3L	CG13813	-	-	CG13813	CG13813	TSS13830	3L:20224789-20226355	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG6951	-	-	CG6951	CG6951	TSS14438,TSS16966	3L:20234370-20238412	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG17233	-	-	CG17233	CG17233	TSS16598	3L:20226272-20234618	-	-	3,97	3,02	4,92	OK	4,83	4,40	2,14
3L	Clc	-	-	Clc	Clc	TSS1364,TSS14522	3L:20234152-20236835	-	-	49,48	42,81	56,15	OK	46,76	48,12	5,59
3L	CG13814	-	-	CG13814	CG13814	TSS9774	3L:20249470-20249785	-	-	3,66	0,00	8,85	OK	3,45	3,56	1,83
3L	rdgC	-	-	rdgC	rdgC	TSS11097,TSS966	3L:20252966-20258654	-	-	0,35	0,00	0,81	OK	0,35	0,35	-1,52
3L	CG42348	-	-	CG42348	CG42348	TSS12585,TSS656	3L:20142713-20190804	-	-	1,11	0,67	1,54	OK	1,35	1,23	0,30
3L	CG6981	-	-	CG6981	CG6981	TSS85	3L:20181598-20182879	-	-	6,29	3,24	9,34	OK	4,71	5,50	2,46
3L	CG32228	-	-	CG32228	CG32228	TSS11858	3L:20258913-20261661	-	-	30,01	26,45	33,57	OK	31,56	30,78	4,94
3L	CG6480	-	-	CG6480	CG6480	TSS15137	3L:20288897-20290035	-	-	7,67	4,65	10,69	OK	6,30	6,99	2,80
3L	gogo	-	-	gogo	gogo	TSS17746	3L:20261958-20288231	-	-	0,13	0,00	0,28	OK	0,32	0,22	-2,16
3L	CG17122	-	-	CG17122	CG17122	TSS6140	3L:20266483-20268435	-	-	109,55	102,67	116,44	OK	99,54	104,54	6,71
3L	CG32226	-	-	CG32226	CG32226	TSS2081	3L:20290228-20295202	-	-	11,50	9,94	13,06	OK	12,71	12,10	3,60
3L	CG6597	-	-	CG6597	CG6597	TSS11860,TSS13351,TSS16300	3L:20292509-20302611	-	-	111,01	102,09	119,93	OK	112,30	111,65	6,80
3L	CG32225	-	-	CG32225	CG32225	TSS11327	3L:20297407-20299358	-	-	0,00	0,00	0,00	OK	0,39	0,20	-2,36
3L	Snap	-	-	Snap	Snap	TSS10253	3L:20306733-20309677	-	-	41,10	36,33	45,86	OK	38,65	39,87	5,32
3L	polo	-	-	polo	polo	TSS13316	3L:20303104-20306566	-	-	184,59	173,88	195,30	OK	174,76	179,68	7,49
3L	CG6663	-	-	CG6663	CG6663	TSS7647	3L:20314116-20315420	-	-	3,46	1,61	5,32	OK	2,52	2,99	1,58
3L	CG6434	-	-	CG6434	CG6434	TSS17266	3L:20315476-20316309	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG6680	-	-	CG6680	CG6680	TSS5740	3L:20310327-20313042	-	-	4,42	2,84	5,99	OK	2,76	3,59	1,84
3L	CG6289	-	-	CG6289	CG6289	TSS6806	3L:20335733-20337419	-	-	1,89	0,67	3,12	OK	0,53	1,21	0,28
3L	CG5585	-	-	CG5585	CG5585	TSS9102	3L:20338835-20341052	-	-	25,04	21,30	28,77	OK	21,33	23,18	4,53
3L	fat2	-	-	fat2	fat2	TSS13105	3L:20001934-20017707	-	-	2,57	2,11	3,02	OK	2,80	2,69	1,43
3L	kin17	-	-	kin17	kin17	TSS8804	3L:20349908-20351444	-	-	24,77	20,89	28,64	OK	26,48	25,62	4,68
3L	CG5665	-	-	CG5665	CG5665	TSS884	3L:20351935-20352920	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	DNApol-alpha60	-	-	DNApol-alpha60	DNApol-alpha60	TSS17966	3L:20352932-20354673	-	-	3,29	1,94	4,64	OK	2,56	2,92	1,55
3L	CG5618	-	-	CG5618	CG5618	TSS11704	3L:20347051-20349794	-	-	2,80	1,57	4,03	OK	2,33	2,57	1,36
3L	in	-	-	in	in	TSS132	3L:20360299-20363359	-	-	0,50	0,12	0,87	OK	0,33	0,42	-1,27
3L	Toll-9	-	-	Toll-9	Toll-9	TSS17392	3L:20354941-20359824	-	-	0,53	0,13	0,93	OK	0,28	0,41	-1,29
3L	RhoBTB	-	-	RhoBTB	RhoBTB	TSS3725	3L:20369311-20375500	-	-	12,66	10,65	14,67	OK	12,80	12,73	3,67
3L	CG13247	-	-	CG13247	CG13247	TSS1162	3L:20363665-20364799	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	Ide	-	-	Ide	Ide	TSS4833	3L:20364766-20368995	-	-	35,52	31,93	39,10	OK	33,23	34,37	5,10
3L	CG5498	-	-	CG5498	CG5498	TSS13320	3L:20375504-20377194	-	-	16,94	13,53	20,35	OK	19,28	18,11	4,18
3L	trbl	-	-	trbl	trbl	TSS3923	3L:20389387-20394708	-	-	8,68	6,88	10,47	OK	9,11	8,89	3,15
3L	CG13248	-	-	CG13248	CG13248	TSS918	3L:20400200-20403669	-	-	0,50	0,05	0,94	OK	0,47	0,48	-1,05
3L	eRF1	-	-	eRF1	eRF1	TSS13488,TSS1517,TSS3558,TSS4810,TSS8565	3L:20341429-20346229	-	-	210,58	198,62	222,54	OK	221,03	215,80	7,75
3L	CG5282	-	-	CG5282	CG5282	TSS2101	3L:20417513-20419213	-	-	0,61	0,00	1,23	OK	0,58	0,59	-0,75
3L	CG5274	-	-	CG5274	CG5274	TSS10254,TSS11523	3L:20419294-20420766	-	-	2,39	0,81	3,96	OK	1,41	1,90	0,93
3L	CG5262	-	-	CG5262	CG5262	TSS3993	3L:20421061-20423584	-	-	5,68	3,54	7,83	OK	9,34	7,51	2,91
3L	Las	-	-	Las	Las	TSS11091	3L:20423697-20425456	-	-	55,52	49,39	61,66	OK	61,55	58,54	5,87
3L	CG5847	-	-	CG5847	CG5847	TSS16566	3L:20410331-20417322	-	-	0,09	0,00	0,20	OK	0,18	0,14	-2,89
3L	Psn	-	-	Psn	Psn	TSS6547	3L:20425567-20428256	-	-	43,63	38,29	48,96	OK	47,09	45,36	5,50
3L	mRpL15	-	-	mRpL15	mRpL15	TSS3746	3L:20428204-20429271	-	-	32,39	26,34	38,44	OK	28,93	30,66	4,94
3L	CG5872	-	-	CG5872	CG5872	TSS4515	3L:20429356-20431467	-	-	27,55	23,74	31,36	OK	24,39	25,97	4,70
3L	CG11796	-	-	CG11796	CG11796	TSS17895,TSS5800	3L:20431265-20432968	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	fbl	-	-	fbl	fbl	TSS12752,TSS13705,TSS17260,TSS3810,TSS533	3L:20377530-20385013	-	-	31,68	27,28	36,08	OK	33,56	32,62	5,03
3L	CG33969	-	-	CG33969	CG33969	TSS12719	3L:20382952-20386648	-	-	12,59	9,49	15,70	OK	10,77	11,68	3,55
3L	CG42764	-	-	CG42764	CG42764	TSS4024,TSS5231	3L:20457813-20459141	-	-	84,29	71,63	96,95	OK	83,30	83,80	6,39
3L	CG5910	-	-	CG5910	CG5910	TSS8196,TSS9065	3L:20435518-20443714	-	-	1,83	0,27	3,39	OK	3,43	2,63	1,39
3L	CG5199	-	-	CG5199	CG5199	TSS9977	3L:20443631-20445961	-	-	2,66	1,36	3,96	OK	3,88	3,27	1,71
3L	CG5955	-	-	CG5955	CG5955	TSS7174	3L:20460047-20462692	-	-	0,44	0,00	1,05	OK	1,03	0,73	-0,45
3L	CG32428	-	-	CG32428	CG32428	TSS4125,TSS512,TSS5630	3L:20462773-20466801	-	-	9,60	6,28	12,93	OK	10,90	10,25	3,36
3L	CG5969	-	-	CG5969	CG5969	TSS11857	3L:20466896-20467891	-	-	42,52	33,90	51,13	OK	39,15	40,83	5,35
3L	CG5976	-	-	CG5976	CG5976	TSS5923,TSS9807	3L:20467565-20470103	-	-	3,79	2,21	5,37	OK	4,12	3,95	1,98
3L	Uhg8	-	-	Uhg8	Uhg8	TSS17545	3L:20446392-20447831	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG5195	-	-	CG5195	CG5195	TSS13294	3L:20447789-20457448	-	-	7,91	6,62	9,19	OK	8,00	7,95	2,99
3L	snoRNA:Or-CD11	-	-	snoRNA:Or-CD11	snoRNA:Or-CD11	TSS17470	3L:20446832-20446921	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	snoRNA:Me18S-U1356a	-	-	snoRNA:Me18S-U1356a	snoRNA:Me18S-U1356a	TSS1288	3L:20447106-20447185	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	snoRNA:Me18S-U1356b	-	-	snoRNA:Me18S-U1356b	snoRNA:Me18S-U1356b	TSS10904	3L:20447345-20447424	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	snoRNA:Me18S-U1356c	-	-	snoRNA:Me18S-U1356c	snoRNA:Me18S-U1356c	TSS13398	3L:20447595-20447674	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG5932	-	-	CG5932	CG5932	TSS16273	3L:20453798-20455374	-	-	0,16	0,00	0,49	OK	0,46	0,31	-1,69
3L	CG5130	-	-	CG5130	CG5130	TSS10918,TSS12840	3L:20477383-20487884	-	-	3,45	2,10	4,80	OK	2,26	2,85	1,51
3L	CG6020	-	-	CG6020	CG6020	TSS8395	3L:20485181-20490188	-	-	89,17	81,64	96,70	OK	93,76	91,47	6,52
3L	mTerf3	-	-	mTerf3	mTerf3	TSS9735	3L:20512688-20513844	-	-	3,91	1,82	6,00	OK	2,88	3,40	1,76
3L	CG5104	-	-	CG5104	CG5104	TSS17299	3L:20514108-20515858	-	-	16,09	11,11	21,06	OK	0,00	8,04	3,01
3L	CG4825	-	-	CG4825	CG4825	TSS17723	3L:20515539-20519294	-	-	37,38	32,62	42,14	OK	45,75	41,57	5,38
3L	CG4858	-	-	CG4858	CG4858	TSS16114	3L:20519696-20521010	-	-	6,75	3,87	9,62	OK	6,31	6,53	2,71
3L	CG5059	-	-	CG5059	CG5059	TSS13240,TSS352,TSS4617	3L:20507695-20512532	-	-	17,44	13,69	21,18	OK	15,41	16,42	4,04
3L	Rcd2	-	-	Rcd2	Rcd2	TSS3506	3L:20521067-20533514	-	-	5,22	3,52	6,92	OK	3,98	4,60	2,20
3L	CG13250	-	-	CG13250	CG13250	TSS13022	3L:20526808-20528435	-	-	1,31	0,00	3,17	OK	0,00	0,66	-0,61
3L	knrl	-	-	knrl	knrl	TSS5894	3L:20590240-20613636	-	-	4,11	3,09	5,14	OK	3,38	3,75	1,91
3L	CG13251	-	-	CG13251	CG13251	TSS7833	3L:20630329-20633895	-	-	0,11	0,00	0,27	OK	0,05	0,08	-3,62
3L	CG34260	-	-	CG34260	CG34260	TSS10768	3L:20702504-20710410	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG13253	-	-	CG13253	CG13253	TSS571	3L:20705933-20712298	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	kni	-	-	kni	kni	TSS73	3L:20685429-20688463	-	-	2,06	1,06	3,06	OK	2,29	2,17	1,12
3L	CG33912	-	-	CG33912	CG33912	TSS8256	3L:20748075-20748785	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG4074	-	-	CG4074	CG4074	TSS7790	3L:20761306-20762883	-	-	3,25	1,52	4,99	OK	3,68	3,47	1,79
3L	CG4186	-	-	CG4186	CG4186	TSS9265	3L:20762685-20763180	-	-	31,56	17,03	46,10	OK	20,68	26,12	4,71
3L	CG13252	-	-	CG13252	CG13252	TSS17629	3L:20723691-20737629	-	-	6,41	4,72	8,10	OK	6,93	6,67	2,74
3L	Gr77a	-	-	Gr77a	Gr77a	TSS2213	3L:20730668-20732530	-	-	0,00	0,00	0,00	OK	0,50	0,25	-2,01
3L	CG4042	-	-	CG4042	CG4042	TSS1497	3L:20763242-20764223	-	-	18,17	13,70	22,64	OK	15,68	16,92	4,08
3L	CG32425	-	-	CG32425	CG32425	TSS12375,TSS128,TSS15000,TSS1674,TSS5644	3L:20490411-20507212	-	-	88,60	81,28	95,93	OK	91,43	90,02	6,49
3L	CG18281	-	-	CG18281	CG18281	TSS3142	3L:20492935-20494600	-	-	0,21	0,00	0,62	OK	0,19	0,20	-2,33
3L	CG17637	-	-	CG17637	CG17637	TSS7337	3L:20497285-20498800	-	-	0,89	0,00	1,77	OK	0,00	0,44	-1,17
3L	CG5078	-	-	CG5078	CG5078	TSS16943	3L:20499131-20500475	-	-	0,24	0,00	0,73	OK	0,45	0,35	-1,52
3L	CG11396	-	-	CG11396	CG11396	TSS6230	3L:20779438-20781234	-	-	33,75	29,06	38,44	OK	29,69	31,72	4,99
3L	Six4	-	-	Six4	Six4	TSS13065,TSS14194	3L:20781985-20785868	-	-	3,76	2,31	5,22	OK	1,70	2,73	1,45
3L	CG3698	-	-	CG3698	CG3698	TSS8484	3L:20790335-20791475	-	-	56,97	49,63	64,32	OK	45,42	51,20	5,68
3L	CG4289	-	-	CG4289	CG4289	TSS15379	3L:20771894-20773483	-	-	14,61	10,99	18,22	OK	13,34	13,97	3,80
3L	CG11399	-	-	CG11399	CG11399	TSS3155	3L:20773443-20779306	-	-	2,38	1,61	3,16	OK	2,74	2,56	1,36
3L	CG4365	-	-	CG4365	CG4365	TSS13846,TSS7595	3L:20791746-20793181	-	-	74,63	66,20	83,05	OK	70,24	72,43	6,18
3L	CG3634	-	-	CG3634	CG3634	TSS16996	3L:20799967-20802344	-	-	7,22	5,52	8,93	OK	7,97	7,59	2,93
3L	Pitslre	-	-	Pitslre	Pitslre	TSS12668,TSS17648	3L:20764636-20770037	-	-	7,93	5,74	10,13	OK	7,11	7,52	2,91
3L	CG3947	-	-	CG3947	CG3947	TSS12226	3L:20769865-20771340	-	-	5,62	3,46	7,77	OK	6,11	5,86	2,55
3L	CG3680	-	-	CG3680	CG3680	TSS12223	3L:20802770-20806432	-	-	14,22	12,23	16,21	OK	13,02	13,62	3,77
3L	Spc105R	-	-	Spc105R	Spc105R	TSS4445	3L:20793642-20799958	-	-	12,61	11,25	13,97	OK	11,97	12,29	3,62
3L	CG3618	-	-	CG3618	CG3618	TSS222,TSS844	3L:20806452-20809175	-	-	19,56	16,77	22,34	OK	19,01	19,28	4,27
3L	CG3288	-	-	CG3288	CG3288	TSS13552	3L:20829281-20830135	-	-	19,68	13,87	25,49	OK	17,09	18,39	4,20
3L	CG13255	-	-	CG13255	CG13255	TSS13584	3L:20830999-20831929	-	-	98,07	85,69	110,45	OK	86,39	92,23	6,53
3L	CSN3	-	-	CSN3	CSN3	TSS15065	3L:20832193-20834675	-	-	29,87	25,38	34,36	OK	33,79	31,83	4,99
3L	Sfp77F	-	-	Sfp77F	Sfp77F	TSS4394	3L:20890141-20890498	-	-	35,64	15,87	55,41	OK	0,00	17,82	4,16
3L	CG11458	-	-	CG11458	CG11458	TSS3566	3L:20898894-20899447	-	-	1,19	0,00	2,57	OK	2,86	2,03	1,02
3L	fng	-	-	fng	fng	TSS7678	3L:20918982-20942609	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG10589	-	-	CG10589	CG10589	TSS5900	3L:20920925-20922444	-	-	224,90	208,54	241,25	OK	221,62	223,26	7,80
3L	CG10586	-	-	CG10586	CG10586	TSS11276	3L:20948854-20949850	-	-	6,42	3,39	9,44	OK	0,33	3,37	1,75
3L	CG11456	-	-	CG11456	CG11456	TSS4644	3L:20835100-20837440	-	-	4,19	2,46	5,92	OK	3,15	3,67	1,87
3L	CG32432	-	-	CG32432	CG32432	TSS2374	3L:20837424-20878288	-	-	0,00	0,00	0,00	OK	0,32	0,16	-2,64
3L	CG10588	-	-	CG10588	CG10588	TSS6311	3L:20950033-20953270	-	-	70,05	64,66	75,44	OK	65,20	67,62	6,08
3L	CG11037	-	-	CG11037	CG11037	TSS14931	3L:20953497-20954486	-	-	15,49	10,79	20,19	OK	0,33	7,91	2,98
3L	CG10587	-	-	CG10587	CG10587	TSS15856	3L:20954636-20955655	-	-	2,99	0,53	5,46	OK	0,00	1,50	0,58
3L	CG33287	-	-	CG33287	CG33287	TSS6231	3L:20959957-20963763	-	-	129,64	123,03	136,25	OK	148,85	139,24	7,12
3L	CG33286	-	-	CG33286	CG33286	TSS13209	3L:20963911-20967800	-	-	111,89	105,84	117,94	OK	103,25	107,57	6,75
3L	CG12984	-	-	CG12984	CG12984	TSS7762	3L:20984772-20986030	-	-	9,55	5,87	13,23	OK	12,49	11,02	3,46
3L	CG12983	-	-	CG12983	CG12983	TSS12438,TSS2475	3L:20955756-20959862	-	-	413,15	385,84	440,46	OK	443,25	428,20	8,74
3L	CG10585	-	-	CG10585	CG10585	TSS12285	3L:21020994-21023241	-	-	9,09	7,02	11,15	OK	9,92	9,50	3,25
3L	CG10584	-	-	CG10584	CG10584	TSS4217	3L:21023379-21024460	-	-	8,02	5,21	10,83	OK	8,88	8,45	3,08
3L	Sin	-	-	Sin	Sin	TSS1734,TSS8509	3L:21024896-21026661	-	-	12,20	9,48	14,93	OK	10,75	11,48	3,52
3L	CG10581	-	-	CG10581	CG10581	TSS16235	3L:21026653-21027303	-	-	9,49	5,02	13,96	OK	15,87	12,68	3,66
3L	siz	-	-	siz	siz	TSS17342,TSS3714,TSS6812,TSS8095	3L:21027638-21068544	-	-	10,73	9,32	12,14	OK	11,41	11,07	3,47
3L	ko	-	-	ko	ko	TSS6951	3L:21068666-21124259	-	-	2,12	1,45	2,80	OK	1,45	1,79	0,84
3L	CG33285	-	-	CG33285	CG33285	TSS4355	3L:21081322-21082089	-	-	153,59	138,27	168,91	OK	143,38	148,48	7,21
3L	CG33284	-	-	CG33284	CG33284	TSS4330	3L:21116852-21117984	-	-	594,00	570,36	617,65	OK	535,23	564,62	9,14
3L	CG10566	-	-	CG10566	CG10566	TSS7986	3L:21124545-21126412	-	-	21,38	17,84	24,92	OK	21,30	21,34	4,42
3L	CG10565	-	-	CG10565	CG10565	TSS674	3L:21126348-21129141	-	-	119,24	110,87	127,60	OK	122,03	120,64	6,91
3L	Ac78C	-	-	Ac78C	Ac78C	TSS12178	3L:21129544-21164991	-	-	1,11	0,72	1,51	OK	1,23	1,17	0,23
3L	Pka-R1	-	-	Pka-R1	Pka-R1	TSS15310,TSS17368,TSS17771,TSS2658,TSS5967,TSS6581,TSS9766	3L:20809204-20829148	-	-	24,52	21,19	27,84	OK	22,92	23,72	4,57
3L	Mst77F	-	-	Mst77F	Mst77F	TSS13049	3L:20810000-20811150	-	-	1941,66	1896,93	1986,39	OK	1900,69	1921,18	10,91
3L	CG42337	-	-	CG42337	CG42337	TSS8514	3L:21177559-21186228	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	chb	-	-	chb	chb	TSS10440,TSS14197,TSS304	3L:21165952-21176378	-	-	280,09	266,54	293,64	OK	301,83	290,96	8,18
3L	asparagine-synthetase	-	-	asparagine-synthetase	asparagine-synthetase	TSS17275	3L:21166027-21168073	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG10510	-	-	CG10510	CG10510	TSS12458	3L:21201250-21203184	-	-	98,81	92,15	105,47	OK	96,37	97,59	6,61
3L	skd	-	-	skd	skd	TSS8701	3L:20987227-21020524	-	-	14,83	13,60	16,07	OK	15,29	15,06	3,91
3L	Ilk	-	-	Ilk	Ilk	TSS16021	3L:21209993-21212347	-	-	7,72	5,70	9,75	OK	6,46	7,09	2,83
3L	park	-	-	park	park	TSS11458,TSS13393	3L:21187848-21189953	-	-	47,47	41,65	53,29	OK	35,48	41,48	5,37
3L	CG33054	-	-	CG33054	CG33054	TSS11467,TSS3953	3L:21190510-21195978	-	-	158,56	137,47	179,66	OK	158,87	158,71	7,31
3L	CG33056	-	-	CG33056	CG33056	TSS14098,TSS16334,TSS18056,TSS3953	3L:21191355-21196332	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG34261	-	-	CG34261	CG34261	TSS2077,TSS4791	3L:21189946-21190840	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG10512	-	-	CG10512	CG10512	TSS11262,TSS16058,TSS7865,TSS905	3L:21196019-21201194	-	-	72,00	64,76	79,24	OK	66,24	69,12	6,11
3L	CG9391	-	-	CG9391	CG9391	TSS5824	3L:21259780-21261042	-	-	68,81	60,92	76,69	OK	62,05	65,43	6,03
3L	CG10508	-	-	CG10508	CG10508	TSS15859,TSS15901	3L:21203328-21209154	-	-	4,44	2,85	6,03	OK	4,13	4,28	2,10
3L	CG12975	-	-	CG12975	CG12975	TSS8820	3L:21209091-21209924	-	-	7,70	3,27	12,14	OK	14,37	11,04	3,46
3L	Eip78C	-	-	Eip78C	Eip78C	TSS3299,TSS8689	3L:21220018-21257721	-	-	0,37	0,00	0,81	OK	0,00	0,19	-2,43
3L	ppl	-	-	ppl	ppl	TSS15964	3L:21273587-21274601	-	-	261,45	244,20	278,71	OK	253,73	257,59	8,01
3L	CG12974	-	-	CG12974	CG12974	TSS6465,TSS9893	3L:21275113-21279062	-	-	1,25	0,01	2,49	OK	1,37	1,31	0,39
3L	CG9389	-	-	CG9389	CG9389	TSS7668	3L:21261489-21263680	-	-	808,68	789,18	828,18	OK	780,95	794,81	9,63
3L	Cpr78Ca	-	-	Cpr78Ca	Cpr78Ca	TSS5793	3L:21285318-21285767	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	Cpr78Cb	-	-	Cpr78Cb	Cpr78Cb	TSS17327	3L:21288500-21289802	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	Edg78E	-	-	Edg78E	Edg78E	TSS12818	3L:21289862-21290903	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	Cpr78Cc	-	-	Cpr78Cc	Cpr78Cc	TSS5897	3L:21293687-21294273	-	-	1,53	0,00	3,69	OK	2,15	1,84	0,88
3L	AcCoAS	-	-	AcCoAS	AcCoAS	TSS10805,TSS17849,TSS1968	3L:21264305-21273343	-	-	4,64	3,33	5,95	OK	3,79	4,21	2,08
3L	CG11309	-	-	CG11309	CG11309	TSS18053	3L:21295375-21297562	-	-	6,35	4,13	8,57	OK	7,01	6,68	2,74
3L	pzg	-	-	pzg	pzg	TSS8660	3L:21279162-21283410	-	-	4,07	3,14	5,00	OK	4,89	4,48	2,16
3L	CG7632	-	-	CG7632	CG7632	TSS12735	3L:21297816-21299298	-	-	5,55	3,31	7,79	OK	6,99	6,27	2,65
3L	Pc	-	-	Pc	Pc	TSS15181	3L:21299235-21311076	-	-	2,21	1,20	3,22	OK	2,90	2,55	1,35
3L	Rab26	-	-	Rab26	Rab26	TSS4595,TSS5749,TSS7265	3L:21311873-21327290	-	-	0,31	0,00	0,89	OK	0,16	0,23	-2,09
3L	CG12971	-	-	CG12971	CG12971	TSS5825	3L:21348376-21349595	-	-	0,81	0,00	1,95	OK	0,00	0,40	-1,31
3L	CG32437	-	-	CG32437	CG32437	TSS12771	3L:21350782-21352967	-	-	199,90	189,90	209,89	OK	197,48	198,69	7,63
3L	CG32440	-	-	CG32440	CG32440	TSS4635	3L:21353278-21354329	-	-	343,85	316,74	370,96	OK	345,77	344,81	8,43
3L	CG7338	-	-	CG7338	CG7338	TSS11617	3L:21328317-21331332	-	-	16,41	13,93	18,89	OK	14,34	15,38	3,94
3L	CG7324	-	-	CG7324	CG7324	TSS2036	3L:21330779-21336816	-	-	12,70	10,93	14,47	OK	9,70	11,20	3,49
3L	CG32436	-	-	CG32436	CG32436	TSS9649	3L:21337132-21348149	-	-	598,71	588,59	608,82	OK	641,21	619,96	9,28
3L	CG12972	-	-	CG12972	CG12972	TSS4033	3L:21338137-21340169	-	-	1,57	0,46	2,67	OK	1,09	1,33	0,41
3L	CG5664	-	-	CG5664	CG5664	TSS2836	3L:21431723-21434423	-	-	22,63	19,43	25,83	OK	20,85	21,74	4,44
3L	CG5656	-	-	CG5656	CG5656	TSS4517	3L:21435322-21437914	-	-	0,80	0,15	1,46	OK	0,25	0,53	-0,92
3L	Aef1	-	-	Aef1	Aef1	TSS12879,TSS5266	3L:21426527-21430973	-	-	17,63	15,09	20,17	OK	20,36	18,99	4,25
3L	croc	-	-	croc	croc	TSS2139	3L:21467134-21469656	-	-	2,05	1,21	2,89	OK	1,04	1,54	0,63
3L	Syx7	-	-	Syx7	Syx7	TSS16326	3L:21438921-21441235	-	-	49,66	43,94	55,38	OK	47,32	48,49	5,60
3L	Neu2	-	-	Neu2	Neu2	TSS16637	3L:21481949-21483113	-	-	2,32	0,77	3,87	OK	0,96	1,64	0,72
3L	CG7519	-	-	CG7519	CG7519	TSS4620	3L:21486169-21487007	-	-	11,46	6,87	16,05	OK	13,35	12,41	3,63
3L	CG7202	-	-	CG7202	CG7202	TSS4420	3L:21484498-21485873	-	-	253,69	235,95	271,43	OK	282,69	268,19	8,07
3L	rgn	-	-	rgn	rgn	TSS9992	3L:21375623-21417178	-	-	7,86	6,54	9,18	OK	9,42	8,64	3,11
3L	CG33288	-	-	CG33288	CG33288	TSS3787	3L:21420906-21426166	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	CG6049	-	-	CG6049	CG6049	TSS14214	3L:21413482-21426267	-	-	37,67	33,75	41,59	OK	31,15	34,41	5,10
3L	sa	-	-	sa	sa	TSS11821	3L:21398524-21399875	-	-	44,46	37,56	51,35	OK	18,39	31,42	4,97
3L	CG33214	-	-	CG33214	CG33214	TSS3095	3L:21490648-21500643	-	-	24,01	21,73	26,29	OK	26,57	25,29	4,66
3L	CG7529	-	-	CG7529	CG7529	TSS3551	3L:21494528-21497068	-	-	6,18	4,20	8,16	OK	3,72	4,95	2,31
3L	M6	-	-	M6	M6	TSS15926,TSS2075	3L:21500951-21505849	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3L	SAK	-	-	SAK	SAK	TSS7892	3L:21505240-21508984	-	-	55,07	49,87	60,27	OK	55,49	55,28	5,79
3L	Hr78	-	-	Hr78	Hr78	TSS13864,TSS18008,TSS7025	3L:21487118-21490585	-	-	13,37	10,92	15,82	OK	13,58	13,47	3,75
3L	CG32442	-	-	CG32442	CG32442	TSS15456	3L:21521317-21522406	-	-	17,96	12,02	23,89	OK	17,24	17,60	4,14
3L	Mkrn1	-	-	Mkrn1	Mkrn1	TSS14830,TSS9467	3L:21523702-21526823	-	-	87,47	80,06	94,89	OK	81,91	84,69	6,40
3L	CG7597	-	-	CG7597	CG7597	TSS15711,TSS3623	3L:21509414-21515786	-	-	33,23	30,46	36,01	OK	36,52	34,88	5,12
3L	CG33289	-	-	CG33289	CG33289	TSS16023	3L:21527678-21529329	-	-	1,76	0,43	3,08	OK	1,89	1,82	0,86
